"s.Apple"	"s.Apricot"	"s.Elm"	"s.Filbert"	"s.Locust"	"s.Rose"	"s.Seabuckthorn"	"s.Willow"	"index"	"stat"	"padj"	"GenusID"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"tag"	"baseMean"
1	1	0	0	1	1	0	1	180	0.54243751283344	0.00899100899100899	"Genus1503"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__Faeciplasma"	"None"	0.000114692656269111
0	0	0	0	0	0	1	0	7	0.592513568268579	0.002997002997003	"Genus1504"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__Faecivivens"	"Seabuckthorn"	2.06619722992982e-05
1	0	0	0	1	0	0	1	54	0.520574441566102	0.015984015984016	"Genus1505"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__Falkowella"	"None"	7.79777549815158e-06
0	0	0	0	1	0	1	0	32	0.578363657447528	0.00699300699300699	"Genus1509"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__Fumia"	"None"	1.95635116923839e-05
1	1	0	0	0	0	0	0	9	0.493982663606443	0.026973026973027	"Genus1511"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__Gemmiger_A"	"None"	3.19828867426645e-06
0	0	0	0	0	0	1	0	7	0.569238133207561	0.003996003996004	"Genus1514"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__HGM13222"	"Seabuckthorn"	5.8072555769553e-05
1	0	0	0	0	1	0	1	56	0.598476690514008	0.004995004995005	"Genus1517"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__JAAVYW01"	"None"	7.21658568094205e-06
1	0	0	0	1	0	0	1	54	0.492458510301071	0.02997002997003	"Genus1526"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__JALELV01"	"None"	1.24375975177522e-05
0	0	0	0	0	0	1	0	7	0.537439550540506	0.00899100899100899	"Genus1529"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__Massiliimalia"	"Seabuckthorn"	0.000123836377153748
1	0	0	0	1	0	1	0	53	0.48704819645155	0.034965034965035	"Genus1530"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__Massilioclostridium"	"None"	8.18204294172025e-05
0	0	0	0	0	0	1	0	7	0.69542455307062	0.001998001998002	"Genus1540"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__QAMM01"	"Seabuckthorn"	4.89460453336135e-05
1	0	0	0	0	1	0	1	56	0.629868455821203	0.000999000999000999	"Genus1543"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__RGIG4694"	"None"	3.53525526160677e-06
0	0	0	0	0	0	1	0	7	0.511921062065369	0.015984015984016	"Genus1544"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__RGIG7389"	"Seabuckthorn"	1.8009766324922e-05
0	0	0	0	0	0	1	0	7	0.751055211275672	0.000999000999000999	"Genus1547"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__RUG12519"	"Seabuckthorn"	1.41817794302484e-05
0	0	0	0	0	0	1	0	7	0.570612351251227	0.00699300699300699	"Genus1552"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__Ruminococcus_F"	"Seabuckthorn"	1.6984990013525e-05
1	0	0	0	0	0	1	0	14	0.536036293141744	0.014985014985015	"Genus1557"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__SZUA-444"	"None"	2.52335509910697e-05
0	0	0	0	0	0	1	0	7	0.66713153732916	0.001998001998002	"Genus1558"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__UBA1366"	"Seabuckthorn"	1.54616882716668e-05
0	0	0	0	0	0	1	0	7	0.539972266739126	0.00999000999000999	"Genus1559"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__UBA1394"	"Seabuckthorn"	5.16943392897377e-05
1	1	0	0	1	1	0	0	102	0.470086311777227	0.047952047952048	"Genus1560"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__UBA1404"	"None"	4.91132074430855e-05
0	0	0	0	0	0	1	0	7	0.56133149410517	0.00799200799200799	"Genus1562"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__UBA1762"	"Seabuckthorn"	1.48741040365713e-05
0	0	0	0	0	0	1	0	7	0.591605543494947	0.004995004995005	"Genus1568"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__UBA866"	"Seabuckthorn"	0.000123405915455843
0	0	0	0	0	0	1	0	7	0.698840379323723	0.000999000999000999	"Genus1572"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__UMGS1889"	"Seabuckthorn"	9.0306371256555e-06
0	0	0	0	0	0	1	0	7	0.719475299920246	0.000999000999000999	"Genus1573"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__UMGS363"	"Seabuckthorn"	1.02597725487905e-05
1	0	0	0	1	1	1	0	124	0.46886186400784	0.048951048951049	"Genus1576"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__Ruminococcaceae"	"g__WRME01"	"None"	6.19944799741089e-05
1	1	0	1	0	1	0	1	177	0.550242976313698	0.001998001998002	"Genus1577"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__SIG519"	"g__SIG519"	"None"	5.41267339404932e-06
0	0	0	1	0	0	0	0	4	0.496408094045575	0.018981018981019	"Genus1580"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__SIG627"	"g__SIG627"	"Filbert"	5.24986477918351e-07
0	0	0	0	1	1	0	0	31	0.475276288633964	0.041958041958042	"Genus1582"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__UBA644"	"g__CALXAO01"	"None"	8.16445794499199e-06
1	1	0	0	0	1	0	1	106	0.492508603329057	0.034965034965035	"Genus1584"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__UBA644"	"g__QAKR01"	"None"	3.22586871638102e-06
1	1	0	0	0	1	0	1	106	0.520742085053146	0.004995004995005	"Genus1585"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__UBA644"	"g__RGIG995"	"None"	7.12666540179886e-06
0	0	0	0	0	0	1	0	7	0.790042505436296	0.000999000999000999	"Genus1586"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__UBA644"	"g__UBA644"	"Seabuckthorn"	2.15730834471437e-05
1	0	0	0	0	1	0	1	56	0.630365843285307	0.002997002997003	"Genus1592"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__UMGS1384"	"g__CALWJF01"	"None"	4.86925465519328e-06
0	0	0	0	0	0	1	0	7	0.494177457759907	0.037962037962038	"Genus1595"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Oscillospirales"	"f__UMGS1384"	"g__UMGS1384"	"Seabuckthorn"	1.38787449549536e-05
1	1	0	0	1	1	0	1	180	0.529023955441458	0.011988011988012	"Genus1598"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Acidaminobacteraceae"	"g__Acidaminobacter"	"None"	3.82736601148559e-06
0	0	0	0	0	0	1	0	7	0.602430395227126	0.002997002997003	"Genus1600"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Acidaminobacteraceae"	"g__DUPT01"	"Seabuckthorn"	1.90678950789611e-06
0	0	0	0	0	0	1	0	7	0.524010759052528	0.020979020979021	"Genus1601"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Acidaminobacteraceae"	"g__DUVM01"	"Seabuckthorn"	1.44729829665758e-05
0	0	0	0	0	0	1	0	7	0.455899186891976	0.02997002997003	"Genus1605"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Acidaminobacteraceae"	"g__JABXKX01"	"Seabuckthorn"	1.25174902052875e-06
0	0	0	0	0	0	1	0	7	0.739999177019636	0.001998001998002	"Genus1607"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__Alangreenwoodia"	"Seabuckthorn"	3.46175141719614e-05
0	0	0	0	1	0	1	0	32	0.571228122857652	0.001998001998002	"Genus1611"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__CAG-238"	"None"	5.26116957234857e-05
0	0	0	1	0	0	1	0	29	0.571424254650132	0.004995004995005	"Genus1614"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__DUVF01"	"None"	2.82014795083343e-06
0	0	0	0	0	0	1	0	7	0.526562185146325	0.013986013986014	"Genus1615"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__Emergencia"	"Seabuckthorn"	0.000158392047354395
0	1	0	0	0	1	0	1	71	0.512588972884595	0.018981018981019	"Genus1616"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__Eubacterium_B"	"None"	7.40629655417474e-06
1	0	0	0	0	1	0	1	56	0.575362711702717	0.004995004995005	"Genus1618"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__Hornefia"	"None"	5.02241056842744e-06
1	1	0	0	1	1	0	1	180	0.511081155632568	0.017982017982018	"Genus1621"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__JAAYHT01"	"None"	2.27122839978056e-05
0	0	0	1	0	0	0	0	4	0.534148575837796	0.00999000999000999	"Genus1631"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__RGIG2439"	"Filbert"	2.42906445913589e-07
1	1	0	0	1	1	0	0	102	0.47916765194945	0.034965034965035	"Genus1632"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__RGIG7111"	"None"	1.1027631072219e-05
0	0	0	0	0	0	1	0	7	0.626950808063637	0.001998001998002	"Genus1636"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__RUG11894"	"Seabuckthorn"	1.733301208863e-06
0	0	0	0	0	0	1	0	7	0.552381948620064	0.010989010989011	"Genus1638"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__RUG13615"	"Seabuckthorn"	1.21737637096726e-06
1	0	0	0	0	1	0	1	56	0.628977226344959	0.001998001998002	"Genus1639"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__S5-A14a"	"None"	9.48262850627333e-06
0	0	0	0	0	0	1	0	7	0.653585371124993	0.000999000999000999	"Genus1644"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__UBA1426"	"Seabuckthorn"	5.17821019096265e-05
0	0	0	1	0	1	1	0	86	0.508572719135504	0.032967032967033	"Genus1645"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__UBA1440"	"None"	8.86488047929862e-06
0	1	0	1	0	0	0	0	17	0.563584774934989	0.00799200799200799	"Genus1647"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__UBA5774"	"None"	4.92231797749783e-06
1	0	0	0	0	1	1	1	127	0.557932791394675	0.00699300699300699	"Genus1649"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__WRFF01"	"None"	1.66901143679925e-05
0	0	0	0	0	0	1	0	7	0.535619309003556	0.010989010989011	"Genus1652"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Anaerovoracaceae"	"g__Zhenpiania"	"Seabuckthorn"	0.000524069864357523
0	0	0	0	0	0	1	0	7	0.543270719428461	0.00699300699300699	"Genus1655"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Caminicellaceae"	"g__Maledivibacter"	"Seabuckthorn"	3.85958993027353e-05
0	0	0	0	0	0	1	0	7	0.625238809506153	0.001998001998002	"Genus1658"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Filifactoraceae"	"g__Acetoanaerobium"	"Seabuckthorn"	4.99942853511196e-05
0	0	0	0	1	1	1	0	89	0.544437015295743	0.00799200799200799	"Genus1662"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Filifactoraceae"	"g__Proteocatella"	"None"	2.5210779673424e-05
1	0	0	0	0	0	1	0	14	0.526336726184904	0.014985014985015	"Genus1665"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__JAAYPU01"	"g__JAKSCF01"	"None"	6.1660829322513e-05
1	0	0	0	1	1	1	0	124	0.503922517157321	0.017982017982018	"Genus1667"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Natronincolaceae"	"g__Alkaliphilus"	"None"	3.67411239964052e-05
1	1	0	0	0	1	0	1	106	0.610104067795922	0.000999000999000999	"Genus1671"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Natronincolaceae"	"g__Alkaliphilus_D"	"None"	9.69976391419766e-06
0	0	0	0	0	0	1	0	7	0.670480123425992	0.001998001998002	"Genus1673"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Natronincolaceae"	"g__Clostridium_W"	"Seabuckthorn"	0.000104394065529142
0	0	0	0	0	0	1	0	7	0.658836506232318	0.000999000999000999	"Genus1674"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Natronincolaceae"	"g__GCA-2733545"	"Seabuckthorn"	1.50479357941186e-05
1	0	0	0	0	0	1	0	14	0.488692463874166	0.027972027972028	"Genus1678"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Natronincolaceae"	"g__M1-B18"	"None"	8.11759370020234e-05
0	0	0	0	0	0	1	0	7	0.500480707810966	0.021978021978022	"Genus1679"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Natronincolaceae"	"g__Natronincola"	"Seabuckthorn"	2.13429482539058e-06
0	0	0	0	0	0	1	0	7	0.456902082482063	0.003996003996004	"Genus1683"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Peptostreptococcaceae"	"g__CCUG-7971"	"Seabuckthorn"	9.74620066238811e-06
0	0	0	0	0	0	1	0	7	0.531755575340513	0.00999000999000999	"Genus1684"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Peptostreptococcaceae"	"g__Clostridioides"	"Seabuckthorn"	0.000406970247638754
0	0	0	0	0	0	1	0	7	0.640717388869288	0.003996003996004	"Genus1688"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Peptostreptococcaceae"	"g__Intestinibacter"	"Seabuckthorn"	2.44441481599596e-05
0	0	0	0	0	0	1	0	7	0.55519962079305	0.004995004995005	"Genus1693"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"Seabuckthorn"	1.71033724477687e-05
0	1	0	0	0	0	0	0	2	0.645278087254993	0.000999000999000999	"Genus1695"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Peptostreptococcaceae"	"g__Romboutsia_B"	"Apricot"	5.43428534603693e-06
0	1	0	1	0	1	0	1	142	0.496946648226076	0.033966033966034	"Genus1696"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Peptostreptococcaceae"	"g__Romboutsia_C"	"None"	5.04391388764643e-06
0	0	0	0	0	0	1	0	7	0.610505527619634	0.002997002997003	"Genus1700"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Peptostreptococcaceae"	"g__Terrisporobacter"	"Seabuckthorn"	0.000125668106834768
1	1	0	0	0	1	0	1	106	0.607521364743012	0.001998001998002	"Genus1709"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Thermotaleaceae"	"g__JAGXRU01"	"None"	6.26007521344269e-06
0	0	0	0	1	0	0	0	5	0.685041807808306	0.001998001998002	"Genus1713"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Tindalliaceae"	"g__JAABSW01"	"Locust"	9.20582752717427e-06
0	0	0	0	0	1	0	1	35	0.478268643530036	0.036963036963037	"Genus1714"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Tindalliaceae"	"g__Tindallia"	"None"	6.76853455983063e-05
1	1	0	0	0	1	0	1	106	0.620530920982687	0.001998001998002	"Genus1722"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__DTU023"	"g__UBA4923"	"None"	4.4118234525477e-05
0	0	0	0	0	1	0	1	35	0.485078583471823	0.025974025974026	"Genus1724"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__Fastidiosipilaceae"	"g__JAAVLZ01"	"None"	3.44332934443596e-05
0	0	0	0	0	0	1	0	7	0.599951117520783	0.004995004995005	"Genus1728"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__Saccharofermentanaceae"	"g__JAAYCT01"	"Seabuckthorn"	6.20447328424491e-06
0	1	0	0	0	1	0	0	19	0.583242100334288	0.00599400599400599	"Genus1729"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__Saccharofermentanaceae"	"g__Saccharofermentans"	"None"	2.46314042711214e-06
0	0	0	0	0	0	1	0	7	0.593841851737912	0.00599400599400599	"Genus1730"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__UBA5734"	"g__CAILLO01"	"Seabuckthorn"	1.6560735050788e-05
0	0	0	0	0	0	1	0	7	0.677093962434739	0.001998001998002	"Genus1731"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__UBA5734"	"g__JAAYBY01"	"Seabuckthorn"	3.49707862021464e-05
0	0	0	0	1	0	1	0	32	0.625199920099212	0.000999000999000999	"Genus1733"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__UBA5734"	"g__JAAYKS01"	"None"	1.49652183210776e-05
0	0	0	0	0	0	1	0	7	0.59514945095423	0.00599400599400599	"Genus1734"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Saccharofermentanales"	"f__UBA5734"	"g__SLHU01"	"Seabuckthorn"	2.14878087270621e-06
1	1	0	0	0	1	0	1	106	0.524956753307945	0.00999000999000999	"Genus1737"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__SK-Y3"	"f__SK-Y3"	"g__JAAYHJ01"	"None"	1.21585455362012e-05
0	0	0	0	0	0	1	0	7	0.54595379495837	0.00899100899100899	"Genus1738"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__SK-Y3"	"f__SK-Y3"	"g__JAKSBV01"	"Seabuckthorn"	1.17255875439285e-05
0	0	0	0	0	0	1	0	7	0.736166241811069	0.000999000999000999	"Genus1740"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__SK-Y3"	"f__SK-Y3"	"g__SKGK01"	"Seabuckthorn"	4.20409326628827e-06
0	0	0	0	0	0	1	0	7	0.551011971951232	0.011988011988012	"Genus1746"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__CAG-508"	"g__CAG-273"	"Seabuckthorn"	6.64298105952329e-06
1	0	0	0	0	1	0	0	13	0.574156425952579	0.00599400599400599	"Genus1747"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__CAG-508"	"g__CAG-452"	"None"	4.3616647735061e-06
0	0	0	0	0	0	1	0	7	0.613554782278628	0.001998001998002	"Genus1753"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__CAG-508"	"g__HGM13634"	"Seabuckthorn"	1.64919568814354e-06
1	0	0	0	1	1	1	0	124	0.497161061000464	0.027972027972028	"Genus1754"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__CAG-508"	"g__JAETTH01"	"None"	1.39600305107756e-05
0	0	0	0	0	0	1	0	7	0.701570553458195	0.001998001998002	"Genus1755"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__CAG-508"	"g__Merdicola"	"Seabuckthorn"	1.36144529430306e-05
0	0	0	0	0	0	1	0	7	0.492649829820224	0.02997002997003	"Genus1759"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__CAG-508"	"g__UMGS1781"	"Seabuckthorn"	3.05981725555771e-05
0	0	1	1	0	0	0	0	22	0.54040715635419	0.011988011988012	"Genus1762"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__CAG-508"	"g__WRFS01"	"None"	0.000121211464221261
0	0	0	0	0	0	1	0	7	0.557294622075982	0.010989010989011	"Genus1763"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__RGIG9151"	"g__RGIG9151"	"Seabuckthorn"	1.12252170034242e-05
0	0	0	0	0	0	1	0	7	0.699428070857954	0.000999000999000999	"Genus1764"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__SIG350"	"g__SIG350"	"Seabuckthorn"	5.55192676176704e-06
0	0	0	0	0	0	1	0	7	0.581624817832754	0.002997002997003	"Genus1765"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__UBA1234"	"g__RGIG6291"	"Seabuckthorn"	4.36314360979338e-06
0	0	0	0	0	0	1	0	7	0.532037959985312	0.011988011988012	"Genus1766"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__TANB77"	"f__UBA1234"	"g__UBA1234"	"Seabuckthorn"	1.45930361749626e-05
1	0	0	0	0	1	0	1	56	0.515509471725366	0.01998001998002	"Genus1769"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Dethiosulfatibacteraceae"	"g__Dethiosulfatibacter"	"None"	1.20169391919173e-05
0	1	0	0	0	1	0	0	19	0.550335057386992	0.00599400599400599	"Genus1772"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Gottschalkiaceae"	"g__Gottschalkia"	"None"	8.70034066190843e-06
0	0	0	0	0	0	1	0	7	0.667203639566747	0.001998001998002	"Genus1775"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__MES13"	"g__MES13"	"Seabuckthorn"	2.18854436045622e-05
0	0	0	0	0	0	1	0	7	0.493113329590528	0.022977022977023	"Genus1777"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__Anaerosphaera"	"Seabuckthorn"	8.10982700353574e-05
1	0	0	0	0	0	1	0	14	0.660115348967045	0.000999000999000999	"Genus1778"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__Finegoldia"	"None"	2.16671341468214e-05
1	1	0	0	0	1	0	1	106	0.534971468891381	0.00899100899100899	"Genus1779"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__JAAYFG01"	"None"	1.41196739750655e-05
1	0	0	0	1	0	1	0	53	0.533839853378917	0.015984015984016	"Genus1780"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__JAAYQA01"	"None"	1.95815429284744e-05
0	0	0	0	0	0	1	0	7	0.642033059260932	0.001998001998002	"Genus1782"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__JAJMZJ01"	"Seabuckthorn"	1.03384621699845e-05
0	0	0	0	0	0	1	0	7	0.571722607349968	0.003996003996004	"Genus1783"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__Miniphocaeibacter"	"Seabuckthorn"	0.000104303183131767
0	0	0	0	1	0	0	0	5	0.590062290733687	0.002997002997003	"Genus1784"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__Ndongobacter"	"Locust"	1.09306730990808e-06
0	0	0	0	0	0	1	0	7	0.497219956884608	0.041958041958042	"Genus1787"	"d__Bacteria"	"p__Bacillota_A"	"c__Clostridia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__Peptoniphilus_A"	"Seabuckthorn"	1.89136629292418e-06
